23.7898,2.21,0.58,2.37,1.1
23.7922,2.49,1.13,2.49,1.2
23.7949,2.4,1.05,2.52,1.15
23.7949,2.96,1.86,2.47,1.32
23.7983,2.52,1.15,2.48,1.38
23.802,1.98,1.43,2.45,1.48
23.8043,2.52,1.39,2.28,1.34
23.8104,2.25,1.58,2.21,1.35
23.8165,2.15,1.18,2.25,1.35
23.8225,2.17,1.18,2.18,1.31
23.8286,2.19,1.41,2.19,1.24
23.8346,2.15,1.2,2.17,1.25
23.8407,2.32,1.22,2.13,1.25
23.8468,2.05,1.25,2.1,1.22
23.8534,1.94,1.17,2.03,1.13
23.8589,2.04,1.24,2.01,1.12
23.863,1.8,0.77,2.11,1.22
23.8649,2.2,1.15,2.13,1.18
23.8709,2.59,1.75,2.17,1.13
23.874,2.01,1.01,2.17,1.14
23.8783,2.25,0.95,2.08,1.12
23.8819,1.8,0.85,1.93,1.03
23.8892,1.75,1.02,1.91,1.07
23.8946,1.84,1.33,1.88,1.11
23.8958,1.91,1.18,1.96,1.18
23.8982,2.09,1.18,2.1,1.29
23.8982,2.2,1.19,2.03,1.26
23.9,2.45,1.57,1.97,1.28
23.9013,1.5,1.2,1.81,1.29
23.9074,1.6,1.26,1.79,1.25
23.9089,1.31,1.24,1.84,1.2
23.9134,2.08,0.98,1.95,1.19
23.9182,2.7,1.34,2.05,1.13
23.9195,2.06,1.12,2.21,1.1
23.9255,2.1,0.99,2.17,1.11
23.9316,2.1,1.1,1.96,0.99
23.9377,1.91,1.01,1.88,0.97
23.9419,1.65,0.75,1.78,0.94
23.9474,1.65,1.02,1.74,0.93
23.9546,1.59,0.81,1.74,0.83
23.9576,1.89,1.06,1.83,0.8
23.9619,1.94,0.5,1.99,0.85
23.968,2.07,0.6,2.02,0.88
23.9734,2.46,1.29,1.96,0.83
23.974,1.72,0.93,1.85,0.9
23.9801,1.63,0.82,1.75,0.93
23.9862,1.36,0.86,1.48,0.76
23.9922,1.56,0.76,1.5,0.71
23.9983,1.11,0.42,1.54,0.67
24.0043,1.82,0.68,1.59,0.65
24.0104,1.85,0.63,1.6,0.62
24.0165,1.6,0.73,1.73,0.71
24.0225,1.63,0.62,1.7,0.74
24.0286,1.72,0.9,1.66,0.74
24.0334,1.7,0.81,1.71,0.78
24.0407,1.66,0.67,1.76,0.81
24.0468,1.87,0.91,1.76,0.82
24.0528,1.88,0.77,1.73,0.84
24.0589,1.68,0.93,1.86,0.92
24.0649,1.55,0.92,1.77,0.94
24.067,2.33,1.06,1.76,0.91
24.071,1.43,1,1.73,0.86
24.0771,1.8,0.6,1.69,0.78
24.0831,1.54,0.72,1.5,0.68
24.0892,1.35,0.52,1.51,0.64
24.0952,1.38,0.57,1.42,0.65
24.1013,1.46,0.78,1.39,0.64
24.1074,1.35,0.68,1.58,0.77
24.1134,1.39,0.65,1.61,0.81
24.115,2.32,1.18,1.73,0.88
24.1195,1.52,0.77,1.78,0.97
24.1244,2.1,1.15,1.95,1.05
24.1255,1.58,1.11,1.81,1.03
24.1291,2.21,1.05,1.82,1.12
24.1316,1.65,1.05,1.66,1.15
24.1377,1.54,1.25,1.69,1.1
24.1437,1.35,1.3,1.55,1.1
24.1479,1.71,0.83,1.62,1.02
24.1498,1.5,1.09,1.66,0.97
24.1526,2.01,0.63,1.7,0.92
24.1558,1.75,1.02,1.65,0.97
24.1619,1.51,1.05,1.63,0.97
24.168,1.47,1.07,1.45,1.02
24.174,1.44,1.1,1.53,1.05
24.1801,1.1,0.88,1.67,1.09
24.1841,2.15,1.17,1.71,1.09
24.1841,2.17,1.25,1.74,1.03
24.1862,1.69,1.05,1.86,1.09
24.188,1.6,0.81,1.77,1.01
24.194,1.67,1.15,1.66,0.99
24.195,1.7,0.8,1.64,0.94
24.1983,1.64,1.13,1.67,1.03
24.2044,1.6,0.82,1.65,0.92
24.2049,1.72,1.25,1.67,0.97
24.2091,1.59,0.61,1.67,0.95
24.211,1.82,1.03,1.72,0.98
24.2134,1.6,1.04,1.74,0.9
24.2165,1.88,0.96,1.82,0.95
24.2213,1.81,0.88,1.77,0.96
24.2279,1.99,0.85,1.75,0.94
24.2286,1.56,1.07,1.65,0.97
24.2346,1.52,0.94,1.62,1.01
24.2407,1.36,1.13,1.54,1.03
24.2468,1.66,1.04,1.58,0.99
24.2522,1.59,0.98,1.61,0.94
24.2589,1.74,0.85,1.69,0.87
24.2609,1.7,0.71,1.67,0.82
24.2649,1.73,0.75,1.72,0.87
24.2704,1.59,0.83,1.67,0.93
24.2771,1.82,1.2,1.76,1.01
24.2825,1.54,1.15,1.72,1.11
24.2891,2.12,1.12,1.74,1.16
24.2892,1.52,1.24,1.75,1.09
24.2952,1.71,1.11,1.82,1.05
24.3013,1.86,0.85,1.71,1.02
24.3074,1.88,0.93,1.83,1.08
24.3122,1.55,0.96,1.84,1.07
24.3136,2.15,1.57,1.75,1.11
24.3173,1.74,1.03,1.76,1.1
24.3195,1.42,1.06,1.67,1.07
24.322,1.94,0.91,1.41,0.79
24.3255,1.1,0.79,1.33,0.79
24.3267,0.83,0.17,1.43,0.75
24.3316,1.39,1,1.33,0.71
24.3362,1.91,0.9,1.52,0.72
24.3377,1.43,0.69,1.64,0.83
24.3409,2.02,0.82,1.68,0.77
24.3437,1.44,0.73,1.67,0.74
24.3456,1.61,0.73,1.72,0.78
24.3498,1.87,0.75,1.68,0.82
24.35,1.66,0.87,1.86,0.89
24.3503,1.84,1.03,1.82,1
24.3503,2.32,1.07,1.88,1.09
24.3518,1.43,1.26,1.93,1.07
24.3549,2.17,1.21,1.86,1
24.3558,1.87,0.75,1.7,0.95
24.3619,1.5,0.72,1.77,0.87
24.368,1.52,0.79,1.7,0.8
24.3691,1.79,0.87,1.62,0.83
24.3691,1.81,0.85,1.73,0.77
24.3746,1.46,0.92,1.69,0.73
24.3764,2.05,0.4,1.89,0.77
24.3801,1.34,0.63,1.8,0.7
24.3832,2.79,1.04,1.84,0.59
24.3874,1.36,0.5,1.79,0.57
24.3922,1.66,0.4,1.87,0.61
24.3983,1.81,0.3,1.64,0.51
24.402,1.73,0.8,1.66,0.51
24.4043,1.65,0.56,1.59,0.58
24.4104,1.43,0.46,1.59,0.64
24.4165,1.33,0.79,1.54,0.61
24.4209,1.82,0.6,1.51,0.61
24.4225,1.47,0.63,1.52,0.6
24.4286,1.5,0.57,1.54,0.51
24.4352,1.47,0.39,1.46,0.51
24.4407,1.44,0.38,1.41,0.5
24.4468,1.42,0.56,1.46,0.5
24.4528,1.23,0.58,1.37,0.52
24.4585,1.75,0.6,1.33,0.54
24.4589,1.04,0.46,1.47,0.58
24.4655,1.22,0.5,1.51,0.59
24.4679,2.12,0.78,1.61,0.72
24.471,1.42,0.6,1.86,0.76
24.4719,2.27,1.24,2.08,0.82
24.48,2.25,0.7,1.94,0.76
24.48,2.32,0.79,1.93,0.76
24.4831,1.44,0.46,1.77,0.65
24.4892,1.39,0.61,1.57,0.6
24.4965,1.45,0.67,1.33,0.54
24.5013,1.26,0.44,1.48,0.6
24.5074,1.13,0.51,1.51,0.6
24.5103,2.15,0.78,1.56,0.61
24.5134,1.57,0.61,1.64,0.66
24.5195,1.7,0.72,1.71,0.64
24.5255,1.68,0.67,1.74,0.66
24.5316,1.44,0.45,1.71,0.7
24.5338,2.33,0.85,1.67,0.69
24.5377,1.39,0.8,1.61,0.68
24.5449,1.52,0.68,1.62,0.72
24.5498,1.35,0.6,1.48,0.72
24.5558,1.51,0.66,1.47,0.71
24.5619,1.63,0.85,1.45,0.7
24.5692,1.32,0.76,1.52,0.71
24.574,1.44,0.61,1.55,0.75
24.5761,1.72,0.66,1.55,0.74
24.5801,1.65,0.85,1.7,0.76
24.5862,1.64,0.81,1.77,0.79
24.589,2.07,0.87,1.81,0.82
24.5922,1.74,0.77,1.83,0.82
24.595,1.93,0.82,1.84,0.82
24.5983,1.79,0.85,1.76,0.82
24.6043,1.69,0.8,1.75,0.86
24.6104,1.64,0.85,1.68,0.85
24.6152,1.71,0.98,1.72,0.89
24.6225,1.57,0.78,1.72,0.91
24.6279,2,1.02,1.72,0.95
24.6286,1.67,0.93,1.74,0.9
24.6346,1.67,1.05,1.82,0.9
24.6407,1.78,0.71,1.77,0.85
24.6427,1.97,0.77,1.78,0.82
24.6455,1.77,0.81,1.77,0.8
24.6528,1.72,0.76,1.72,0.87
24.6589,1.62,0.93,1.68,0.85
24.6649,1.53,1.1,1.69,0.84
24.671,1.74,0.66,1.71,0.84
24.6765,1.82,0.76,1.76,0.85
24.6831,1.83,0.75,1.81,0.76
24.6891,1.88,0.98,1.8,0.79
24.6892,1.79,0.63,1.76,0.78
24.6952,1.69,0.82,1.66,0.77
24.7013,1.59,0.73,1.6,0.71
24.7074,1.35,0.7,1.52,0.7
24.7146,1.58,0.68,1.51,0.63
24.7195,1.39,0.58,1.47,0.61
24.7255,1.66,0.46,1.65,0.74
24.7316,1.36,0.62,1.61,0.73
24.737,2.28,1.34,1.72,0.81
24.7377,1.36,0.66,1.66,0.86
24.7387,1.93,0.96,1.79,0.92
24.7437,1.36,0.73,1.58,0.75
24.747,2.04,0.93,1.7,0.77
24.7498,1.18,0.46,1.51,0.67
24.752,1.96,0.75,1.52,0.61
24.7558,0.99,0.49,1.42,0.53
24.7619,1.41,0.4,1.46,0.53
24.768,1.57,0.54,1.32,0.47
24.7746,1.37,0.48,1.37,0.5
24.7819,1.24,0.41,1.38,0.55
24.7868,1.27,0.64,1.42,0.68
24.7928,1.47,0.65,1.47,0.74
24.7948,1.75,1.23,1.55,0.75
24.7972,1.65,0.77,1.62,0.71
24.802,1.63,0.44,1.73,0.76
24.8068,1.61,0.47,1.64,0.59
24.8106,2,0.9,1.54,0.52
24.8117,1.33,0.38,1.49,0.54
24.8165,1.15,0.43,1.46,0.55
24.8213,1.38,0.5,1.33,0.46
24.8262,1.44,0.54,1.34,0.44
24.831,1.33,0.42,1.37,0.5
24.8358,1.4,0.3,1.36,0.53
24.8406,1.28,0.71,1.36,0.56
24.8455,1.36,0.68,1.5,0.67
24.8503,1.45,0.7,1.5,0.71
24.8538,2.02,0.96,1.58,0.68
24.8551,1.42,0.48,1.64,0.66
24.86,1.64,0.56,1.68,0.64
24.8648,1.69,0.6,1.56,0.55
24.8696,1.64,0.58,1.57,0.64
24.8745,1.43,0.56,1.56,0.62
24.8793,1.46,0.9,1.54,0.58
24.8841,1.6,0.48,1.54,0.54
24.8938,1.57,0.4,1.58,0.51
24.8986,1.65,0.36,1.6,0.42
24.9034,1.6,0.43,1.54,0.39
24.9083,1.6,0.43,1.66,0.37
24.9131,1.26,0.33,1.55,0.43
24.9176,2.18,0.28,1.49,0.47
24.9179,1.12,0.66,1.45,0.47
24.9228,1.32,0.66,1.49,0.55
24.9276,1.36,0.4,1.32,0.62
24.9324,1.48,0.74,1.42,0.62
24.9373,1.35,0.64,1.43,0.65
24.9421,1.61,0.65,1.48,0.73
24.9469,1.34,0.8,1.51,0.77
24.9518,1.6,0.82,1.57,0.8
24.9566,1.66,0.91,1.58,0.83
24.9614,1.61,0.83,1.65,0.82
24.9662,1.69,0.79,1.77,0.77
24.9711,1.69,0.74,1.78,0.75
24.9755,2.21,0.59,1.76,0.76
24.9759,1.67,0.81,1.74,0.75
24.9807,1.56,0.87,1.69,0.78
24.9856,1.55,0.77,1.61,0.82
24.9904,1.47,0.88,1.64,0.84
24.9952,1.78,0.8,1.67,0.81
25.0001,1.85,0.88,1.69,0.85
25.0049,1.72,0.75,1.74,0.86
25.0097,1.62,0.93,1.73,0.88
25.0146,1.75,0.95,1.7,0.87
25.0194,1.71,0.89,1.75,0.94
25.0242,1.69,0.84,1.74,0.91
25.0265,2,1.11,1.75,0.88
25.029,1.56,0.77,1.65,0.81
25.0339,1.79,0.8,1.65,0.77
25.0387,1.23,0.51,1.56,0.67
25.0435,1.68,0.66,1.55,0.65
25.0484,1.55,0.61,1.47,0.62
25.0532,1.5,0.67,1.61,0.63
25.058,1.37,0.64,1.67,0.62
25.0601,1.96,0.56,1.62,0.67
25.0601,1.99,0.64,1.67,0.66
25.0629,1.29,0.82,1.7,0.63
25.0677,1.74,0.66,1.59,0.63
25.0725,1.52,0.49,1.49,0.59
25.0774,1.39,0.53,1.53,0.59
25.0822,1.52,0.46,1.51,0.63
25.087,1.48,0.79,1.56,0.7
25.0919,1.64,0.88,1.64,0.76
25.0967,1.79,0.84,1.7,0.8
25.1015,1.79,0.82,1.77,0.79
25.1063,1.81,0.67,1.79,0.75
25.1112,1.83,0.74,1.78,0.74
25.116,1.76,0.69,1.75,0.73
25.1208,1.71,0.77,1.69,0.7
25.1257,1.62,0.79,1.63,0.61
25.1305,1.55,0.53,1.57,0.58
25.1353,1.49,0.28,1.63,0.65
25.1402,1.48,0.51,1.6,0.6
25.1417,2.03,1.12,1.58,0.59
25.145,1.44,0.59,1.55,0.61
25.1498,1.46,0.46,1.55,0.63
25.1547,1.36,0.4,1.37,0.48
25.1595,1.47,0.6,1.4,0.42
25.1643,1.11,0.34,1.36,0.39
25.1691,1.59,0.27,1.44,0.45
25.174,1.28,0.33,1.48,0.47
25.1788,1.74,0.72,1.62,0.52
25.1836,1.67,0.66,1.65,0.59
25.1885,1.81,0.62,1.83,0.65
25.1933,1.77,0.63,1.83,0.62
25.2013,2.17,0.63,1.86,0.65
25.203,1.75,0.57,1.85,0.67
25.2078,1.79,0.8,1.87,0.68
25.2126,1.78,0.74,1.82,0.67
25.2175,1.87,0.66,1.83,0.69
25.2223,1.89,0.61,1.79,0.63
25.2271,1.82,0.63,1.78,0.59
25.2319,1.62,0.54,1.72,0.55
25.2368,1.73,0.52,1.59,0.48
25.2416,1.57,0.46,1.53,0.45
25.2474,1.2,0.25,1.53,0.44
25.2508,1.55,0.49,1.47,0.41
25.2556,1.59,0.5,1.52,0.43
25.2605,1.46,0.36,1.52,0.45
25.2653,1.8,0.55,1.61,0.51
25.2658,1.19,0.36,1.55,0.49
25.2706,2.03,0.76,1.49,0.48
25.2754,1.28,0.44,1.44,0.52
25.2803,1.13,0.29,1.59,0.54
25.2851,1.59,0.74,1.59,0.5
25.2881,1.92,0.45,1.67,0.56
25.2881,2.02,0.56,1.79,0.67
25.2899,1.71,0.76,1.82,0.66
25.2947,1.71,0.82,1.8,0.71
25.2996,1.74,0.71,1.73,0.75
25.3054,1.82,0.71,1.72,0.71
25.3092,1.66,0.74,1.76,0.79
25.3141,1.69,0.59,1.72,0.76
25.3144,1.87,1.18,1.72,0.75
25.3189,1.57,0.6,1.73,0.72
25.3237,1.82,0.62,1.91,0.77
25.3286,1.72,0.61,1.86,0.66
25.3306,2.58,0.82,1.85,0.67
25.3334,1.59,0.65,1.79,0.67
25.3382,1.56,0.64,1.74,0.67
25.3431,1.49,0.62,1.58,0.64
25.3479,1.48,0.63,1.61,0.61
25.3527,1.77,0.67,1.65,0.57
25.3576,1.75,0.51,1.69,0.54
25.3624,1.75,0.43,1.71,0.56
25.3672,1.68,0.47,1.67,0.54
25.373,1.6,0.69,1.63,0.57
25.3769,1.56,0.59,1.59,0.6
25.3817,1.58,0.68,1.61,0.64
25.3865,1.56,0.58,1.68,0.62
25.3914,1.78,0.68,1.76,0.64
25.3962,1.93,0.6,1.85,0.61
25.401,1.96,0.65,1.95,0.59
25.4059,2.02,0.56,1.99,0.55
25.4107,2.04,0.45,1.96,0.56
25.4155,1.97,0.51,1.9,0.56
25.4204,1.8,0.65,1.77,0.56
25.4252,1.66,0.63,1.71,0.58
25.43,1.39,0.58,1.68,0.58
25.4348,1.73,0.51,1.66,0.61
25.4397,1.82,0.55,1.75,0.56
25.4444,1.72,0.78,1.84,0.52
25.4445,2.09,0.41,1.91,0.52
25.4493,1.83,0.37,1.94,0.55
25.4542,2.09,0.52,1.97,0.55
25.459,1.99,0.67,1.91,0.61
25.4638,1.85,0.77,1.89,0.7
25.4687,1.79,0.74,1.84,0.72
25.4735,1.71,0.81,1.83,0.7
25.4783,1.86,0.61,1.84,0.65
25.4832,1.91,0.59,1.87,0.57
25.488,1.94,0.47,2,0.57
25.4928,1.93,0.38,2.01,0.54
25.4943,2.34,0.8,2.03,0.56
25.4976,1.94,0.44,2.06,0.64
25.4985,2,0.72,2.02,0.67
25.4985,2.08,0.86,1.88,0.62
25.5025,1.73,0.52,1.79,0.63
25.5073,1.65,0.55,1.7,0.55
25.5121,1.51,0.49,1.58,0.43
25.517,1.55,0.35,1.82,0.63
25.5218,1.45,0.25,1.71,0.55
25.5252,2.93,1.51,1.73,0.52
25.5266,1.11,0.14,1.81,0.63
25.5315,1.61,0.37,1.83,0.64
25.5323,1.93,0.86,1.5,0.41
25.5363,1.55,0.31,1.56,0.48
25.5411,1.28,0.35,1.82,0.69
25.546,1.4,0.52,1.74,0.63
25.5477,2.94,1.4,1.73,0.65
25.5508,1.54,0.57,1.79,0.65
25.5556,1.46,0.4,1.86,0.65
25.5605,1.6,0.36,1.68,0.46
25.5653,1.75,0.52,1.68,0.51
25.5701,2.02,0.47,1.73,0.53
25.5798,1.55,0.82,1.76,0.62
25.5827,1.73,0.46,1.77,0.65
25.5846,1.76,0.82,1.86,0.76
25.5894,1.81,0.69,1.91,0.7
25.5926,2.44,0.99,1.96,0.71
25.5943,1.81,0.54,2.02,0.73
25.5991,1.99,0.5,2.06,0.67
25.6022,2.03,0.91,1.99,0.62
25.6039,2.03,0.41,2.02,0.58
25.6071,2.1,0.74,2.01,0.56
25.6088,1.95,0.36,2.12,0.61
25.6136,1.91,0.37,2.09,0.59
25.615,2.59,1.2,2.02,0.51
25.6184,1.91,0.29,2.12,0.68
25.6233,1.72,0.32,2.24,0.87
25.6345,2.45,1.23,2.23,0.85
25.6422,2.55,1.33,2.32,0.97
25.651,2.5,1.09,2.49,1.14
25.6548,2.36,0.9,2.54,1.11
25.6575,2.6,1.16,2.3,0.93
25.6651,2.67,1.07,2.3,0.9
25.6678,1.38,0.44,2.21,0.84
25.6724,2.47,0.92,2.2,0.77
25.6736,1.94,0.63,2.31,0.69
25.6804,2.53,0.81,2.55,0.76
25.691,3.23,0.64,2.57,0.77
25.6919,2.56,0.82,2.66,0.83
25.6953,2.61,0.98,2.62,0.85
25.7034,2.35,0.89,2.46,0.89
25.711,2.36,0.92,2.43,0.95
25.719,2.41,0.86,2.52,0.87
25.7252,2.4,1.1,2.53,0.91
25.7374,3.04,0.57,2.54,0.96
25.7416,2.43,1.11,2.55,1.02
25.7496,2.41,1.14,2.56,1.02
25.7573,2.48,1.15,2.34,1.02
25.7657,2.42,1.13,2.33,0.98
25.7664,1.95,0.55,2.35,0.97
25.7722,2.4,0.94,2.5,0.85
25.7799,2.48,1.06,2.54,0.83
25.7838,3.26,0.57,2.6,0.87
25.7875,2.6,1.02,2.58,0.86
25.7917,2.28,0.77,2.58,0.83
25.7952,2.29,0.89,2.4,0.9
25.8153,2.47,0.91,2.4,0.93
25.8173,2.37,0.91,2.46,0.99
25.839,2.6,1.16,2.5,1.02
25.8576,2.56,1.07,2.34,1.08
25.8783,2.47,1.05,2.25,1.08
25.8874,1.7,1.22,2.19,0.97
25.8901,1.94,0.92,2.17,0.98
25.8918,2.26,0.6,2.15,0.93
25.8989,2.48,1.1,2.31,0.86
25.9196,2.37,0.83,2.38,0.79
25.9402,2.5,0.86,2.43,0.82
25.9609,2.29,0.57,2.44,0.77
25.9725,2.52,0.73,2.55,0.73
25.9815,2.5,0.84,2.56,0.7
25.9893,2.97,0.62,2.69,0.73
26.0043,2.53,0.73,2.67,0.74
26.007,2.96,0.74,2.71,0.73
26.0228,2.4,0.75,2.62,0.76
26.032,2.7,0.79,2.69,0.78
26.0435,2.53,0.78,2.63,0.85
26.051,2.87,0.81,2.72,0.81
26.0642,2.67,1.09,2.65,0.76
26.079,2.84,0.58,2.68,0.77
26.0804,2.35,0.55,2.47,0.69
26.0848,2.65,0.8,2.54,0.62
26.0889,1.82,0.4,2.51,0.69
26.0965,3.02,0.75,2.6,0.74
26.1055,2.71,0.95,2.58,0.71
26.1261,2.79,0.81,2.75,0.76
26.132,2.54,0.62,2.69,0.79
26.1341,2.69,0.69,2.71,0.76
26.1468,2.74,0.89,2.61,0.78
26.159,2.8,0.81,2.63,0.85
26.1654,2.3,0.89,2.55,0.89
26.1674,2.61,0.97,2.57,0.84
26.1779,2.29,0.91,2.54,0.79
26.186,2.86,0.6,2.6,0.73
26.1881,2.62,0.58,2.65,0.68
26.2087,2.64,0.6,2.53,0.61
26.211,2.82,0.72,2.59,0.67
26.2114,1.7,0.57,2.56,0.71
26.2114,3.18,0.9,2.59,0.75
26.217,2.47,0.74,2.57,0.77
26.2229,2.8,0.8,2.83,0.87
26.2294,2.72,0.82,2.77,0.85
26.2356,3,1.08,2.89,0.91
26.24,2.85,0.82,2.88,0.96
26.25,3.1,1.03,2.91,0.93
26.2552,2.75,1.06,2.87,0.91
26.268,2.85,0.68,2.85,0.94
26.2759,2.81,0.97,2.79,0.9
26.2965,2.73,0.97,2.82,0.85
26.3172,2.81,0.8,2.7,0.86
26.3263,2.89,0.81,2.71,0.85
26.3339,2.25,0.73,2.69,0.84
26.3451,2.88,0.95,2.64,0.85
26.3502,2.61,0.93,2.56,0.8
26.374,2.58,0.84,2.62,0.74
26.3895,2.46,0.54,2.63,0.74
26.3895,2.56,0.46,2.63,0.7
26.3946,2.92,0.91,2.7,0.75
26.4153,2.64,0.75,2.7,0.8
26.4335,2.91,1.11,2.64,0.85
26.4359,2.47,0.78,2.5,0.83
26.4411,2.26,0.7,2.39,0.86
26.4641,2.23,0.83,2.34,0.8
26.4658,2.09,0.87,2.39,0.79
26.4772,2.67,0.82,2.47,0.87
26.4846,2.72,0.74,2.57,0.9
26.5107,2.65,1.09,2.7,0.88
26.5185,2.7,0.97,2.74,0.94
26.535,2.74,0.79,2.76,0.95
26.5411,2.88,1.1,2.8,0.86
26.556,2.83,0.82,2.7,0.94
26.557,2.85,0.63,2.68,0.93
26.579,2.19,1.35,2.63,0.79
26.5791,2.63,0.77,2.48,0.7
26.589,2.66,0.39,2.46,0.66
26.6134,2.09,0.36,2.54,0.44
26.616,2.71,0.43,2.62,0.39
26.641,2.63,0.27,2.64,0.53
26.661,3.03,0.48,2.68,0.58
26.6712,2.72,1.13,2.72,0.58
26.6742,2.33,0.57,2.77,0.68
26.684,2.88,0.43,2.77,0.73
26.7035,2.88,0.81,2.8,0.68
26.7283,3.06,0.71,2.89,0.77
26.7306,2.83,0.89,2.9,0.81
26.7577,2.8,1.01,2.9,0.81
26.768,2.92,0.65,2.9,0.82
26.8118,2.87,0.81,2.73,0.73
26.816,3.09,0.75,2.68,0.6
26.8317,1.95,0.44,2.68,0.66
26.8317,2.56,0.34,2.73,0.63
26.8389,2.92,0.95,2.52,0.64
26.85,3.13,0.68,2.68,0.74
26.8547,2.04,0.8,2.7,0.75
26.866,2.74,0.91,2.71,0.71
26.8676,2.67,0.39,2.65,0.69
26.8891,2.96,0.75,2.82,0.7
26.942,2.86,0.61,2.86,0.69
26.9595,2.87,0.83,2.94,0.69
26.9607,2.92,0.86,2.93,0.7
26.969,3.07,0.4,2.82,0.64
26.9878,2.92,0.8,2.85,0.6
26.9925,2.32,0.29,2.69,0.54
26.996,3.01,0.64,2.67,0.55
27.02,2.15,0.55,2.55,0.64
27.023,2.94,0.47,2.73,0.68
27.0359,2.35,1.23,2.75,0.68
27.05,3.19,0.51,2.82,0.7
27.0519,3.11,0.65,2.79,0.68
27.0528,2.5,0.62,2.83,0.51
27.334,2.8,0.38,2.69,0.54
27.382,2.55,0.39,2.67,0.54
27.3872,2.49,0.65,2.57,0.58
27.3872,3,0.66,2.58,0.62
27.4191,2.02,0.8,2.49,0.56
27.437,2.83,0.62,2.55,0.52
27.4458,2.09,0.05,2.56,0.53
27.465,2.82,0.49,2.72,0.44
27.494,3.02,0.69,2.7,0.42
27.52,2.82,0.35,2.76,0.58
27.554,2.73,0.53,2.92,0.64
27.5628,2.43,0.86,2.87,0.57
27.5628,3.59,0.76,2.82,0.64
27.577,2.79,0.36,2.8,0.64
27.6216,2.57,0.7,2.88,0.57
27.6335,2.63,0.51,2.68,0.45
27.644,2.81,0.51,2.72,0.49
27.672,2.62,0.16,2.8,0.48
27.701,2.96,0.55,2.89,0.46
27.723,2.97,0.68,2.87,0.47
27.7384,3.07,0.41,2.9,0.58
27.778,2.72,0.54,2.77,0.52
27.796,2.77,0.72,2.76,0.54
27.8194,2.33,0.25,2.74,0.59
27.851,2.93,0.77,2.72,0.56
27.879,2.93,0.66,2.75,0.54
27.908,2.64,0.41,2.87,0.6
27.934,2.9,0.61,2.86,0.56
27.956,2.93,0.57,2.72,0.55
27.99,2.9,0.53,2.62,0.58
28.01,2.25,0.62,2.66,0.57
28.0228,2.14,0.57,2.69,0.57
28.058,3.06,0.57,2.69,0.56
28.091,3.09,0.56,2.71,0.52
28.113,2.93,0.46,2.82,0.48
28.1348,2.31,0.43,2.74,0.45
28.137,2.7,0.36,2.73,0.44
28.163,2.66,0.42,2.6,0.61
28.197,3.04,0.53,2.76,0.65
28.2035,2.27,1.32,2.72,0.68
28.212,3.11,0.6,2.84,0.71
28.2143,2.52,0.52,2.85,0.7
28.266,3.28,0.56,2.99,0.48
28.292,3.05,0.48,2.94,0.45
28.32,3.01,0.26,2.85,0.59
28.348,2.82,0.41,2.57,0.66
28.35,2.09,1.25,2.53,0.63
28.3667,1.87,0.88,2.5,0.64
28.375,2.86,0.37,2.4,0.64
28.3891,2.85,0.3,2.56,0.48
28.3995,2.32,0.41,2.56,0.61
28.404,2.92,0.45,2.52,0.6
28.4114,1.83,1.53,2.39,0.63
28.465,2.68,0.32,2.33,0.8
28.4672,2.22,0.46,2.33,0.81
28.49,2.02,1.23,2.5,0.57
28.4953,2.91,0.52,2.61,0.7
28.499,2.65,0.34,2.59,0.89
28.511,3.26,0.97,2.8,0.8
28.515,2.1,1.4,2.62,0.79
28.5185,3.08,0.75,2.57,0.81
28.52,2.01,0.48,2.34,0.9
28.5208,2.41,0.46,2.46,0.89
28.5361,2.11,1.39,2.38,0.85
28.5455,2.69,1.38,2.42,0.87
28.5478,2.67,0.52,2.42,0.89
28.5777,2.24,0.61,2.56,0.67
28.598,2.41,0.57,2.42,0.5
28.644,2.8,0.26,2.42,0.52
28.6468,1.99,0.55,2.55,0.48
28.6689,2.65,0.6,2.56,0.49
28.673,2.89,0.42,2.48,0.51
28.6814,2.48,0.62,2.68,0.48
28.6856,2.39,0.35,2.73,0.47
28.698,3.01,0.41,2.64,0.52
28.7178,2.9,0.55,2.73,0.5
28.7452,2.41,0.69,2.84,0.54
28.753,2.94,0.51,2.72,0.58
28.773,2.92,0.53,2.64,0.6
28.7766,2.45,0.64,2.76,0.58
28.7857,2.5,0.63,2.74,0.58
28.799,2.97,0.58,2.68,0.56
28.82,2.85,0.52,2.79,0.53
28.845,2.63,0.41,2.87,0.48
28.871,3,0.52,2.88,0.48
28.884,2.9,0.35,2.86,0.46
28.8843,3.03,0.61,2.84,0.49
28.933,2.73,0.4,2.8,0.47
28.9332,2.55,0.56,2.77,0.43
28.956,2.79,0.41,2.7,0.42
28.981,2.73,0.19,2.71,0.39
28.9921,2.7,0.55,2.7,0.3
29.004,2.77,0.25,2.69,0.31
29.025,2.53,0.08,2.7,0.31
29.0409,2.72,0.46,2.67,0.32
29.054,2.78,0.23,2.68,0.32
29.0998,2.57,0.6,2.63,0.4
29.106,2.81,0.23,2.65,0.36
29.1248,2.29,0.49,2.47,0.57
29.127,2.8,0.25,2.53,0.48
29.1314,1.9,1.26,2.5,0.49
29.152,2.86,0.16,2.48,0.43
29.179,2.64,0.3,2.5,0.46
29.1832,2.21,0.18,2.67,0.28
29.199,2.89,0.39,2.69,0.33
29.216,2.73,0.36,2.73,0.38
